headline,source,publish_date,year,url,source_split
'Psych' star Dulé Hill on Hollywood diversity and the legacy of 'The West Wing',NBC,2020-07-06,2020,https://www.nbcnews.com/pop-culture/celebrity/psych-star-dul-hill-hollywood-diversity-legacy-west-wing-n1232192,starter
Wave of protests in Iran reflects seething anger over how its regime treats women,NBC,2022-09-21,2022,https://www.nbcnews.com/news/world/wave-protests-iran-reflects-seething-anger-regime-treats-women-rcna48643,starter
Why Smartish's Wallet Slayer Vol. 1 iPhone case is worth the buy,NBC,2022-03-01,2022,https://www.nbcnews.com/select/shopping/smartish-wallet-slayer-vol-1-iphone-case-ncna1290394,starter
"Iran targeting U.S. state voter rolls and spreading election propaganda, officials say",NBC,2020-10-31,2020,https://www.nbcnews.com/politics/2020-election/iran-targeting-u-s-state-voter-rolls-spreading-election-propaganda-n1245577,starter
Netanyahu era ends in Israel as new government survives key parliament vote,NBC,2021-06-13,2021,https://www.nbcnews.com/news/mideast/netanyahu-era-ends-israel-new-government-survives-key-parliament-vote-n1055301,starter
"1 year after Atlanta-area spa shootings, Asian American community is still healing",NBC,2022-03-16,2022,https://www.nbcnews.com/news/asian-america/1-year-atlanta-area-spa-shootings-asian-american-community-still-heali-rcna20095,starter
"7 Best Turkish Towels of 2026, Recommended by Experts",NBC,2021-06-28,2021,https://www.nbcnews.com/select/shopping/best-turkish-beach-towels-ncna1272529,starter
"Josh Shapiro is declared the winner of the 2022 Pennsylvania Governor midterm election, defeating Doug Mastriano",NBC,2022-11-09,2022,https://www.nbcnews.com/politics/2022-election/josh-shapiro-declared-winner-2022-pennsylvania-governor-midterm-electi-rcna55169,starter
Federal judge appoints special master to review documents seized at Mar-a-Lago,NBC,2022-09-15,2022,https://www.nbcnews.com/politics/politics-news/federal-judge-appoints-special-master-review-documents-seized-mar-lago-rcna48013,starter
Outspoken critic of Palestinian Authority Nizar Banat dies after violent arrest,NBC,2021-06-24,2021,https://www.nbcnews.com/news/world/outspoken-critic-palestinian-authority-nizar-banat-dies-after-violent-arrest-n1272286,starter
"Man with gun, knife arrested near Justice Kavanaugh's house",NBC,2022-06-08,2022,https://www.nbcnews.com/politics/supreme-court/man-gun-arrested-justice-kavanaughs-residence-rcna32535,starter
How the Vitruvi essential oil diffuser helps me relax,NBC,2022-06-23,2022,https://www.nbcnews.com/select/shopping/vitruvi-essential-oil-diffuser-ncna1296532,starter
Pelosi appoints Republican Rep. Kinzinger to Jan. 6 committee,NBC,2021-07-25,2021,https://www.nbcnews.com/politics/congress/pelosi-plans-add-republican-rep-kinzinger-jan-6-committee-n1274955,starter
9 Best Gluten-Free Meal Delivery Services in 2026 | NBC Select,NBC,2022-04-21,2022,https://www.nbcnews.com/select/shopping/best-gluten-free-meal-kit-delivery-services-ncna1294644,starter
'Biggest fraud in a generation': The looting of the Covid relief program known as PPP,NBC,2022-03-28,2022,https://www.nbcnews.com/politics/justice-department/biggest-fraud-generation-looting-covid-relief-program-known-ppp-n1279664,starter
7 best products for 3B curly hair in 2020,NBC,2020-09-02,2020,https://www.nbcnews.com/select/shopping/best-products-3b-curls-hair-ncna1238899,starter
Too late for a Saudi rethink? Critics say oil cut was a predictable blow for Biden,NBC,2022-10-15,2022,https://www.nbcnews.com/news/world/saudi-arabia-opec-oil-production-joe-biden-mohammed-bin-salman-russia-rcna52039,starter
Maine’s Paul LePage is back — but has he changed?,NBC,2022-06-15,2022,https://www.nbcnews.com/politics/2022-election/maines-paul-lepage-back-changed-rcna33671,starter
Three fugitives convicted in $18 million Covid relief scam captured in Montenegro,NBC,2022-02-23,2022,https://www.nbcnews.com/investigations/three-fugitives-stole-18-million-covid-relief-loans-captured-montenegr-rcna17375,starter
Why the Gaiam Balance Disc is essential for my desk chair setup,NBC,2020-10-28,2020,https://www.nbcnews.com/select/shopping/gaiam-balance-disc-wobble-cushion-ncna1244965,starter
Atlanta shooting victim's husband says police detained him for hours,NBC,2021-03-22,2021,https://www.nbcnews.com/news/us-news/atlanta-shooting-victim-s-husband-says-police-detained-him-hours-n1261741,starter
DeSantis' election police charged 20 with voter fraud. Advocates say there's more to the story.,NBC,2022-09-03,2022,https://www.nbcnews.com/politics/desantis-election-police-charged-20-voter-fraud-advocates-say-story-rcna45895,starter
"Second officer from Capitol riot dies by suicide, police chief says",NBC,2021-01-28,2021,https://www.nbcnews.com/news/us-news/second-officer-capitol-riot-dies-suicide-police-chief-says-n1256003,starter
"Jan. 6 committee staffers told preliminary plan for final report would focus largely on Trump, not on law enforcement failures, sources say",NBC,2022-11-12,2022,https://www.nbcnews.com/politics/justice-department/jan-6-committee-staffers-told-preliminary-plan-final-report-focus-larg-rcna56802,starter
Playstation or Xbox: Which game console should you gift?,NBC,2020-10-28,2020,https://www.nbcnews.com/select/shopping/new-ps5-xbox-series-x-ncna1245059,starter
"Israel, Morocco agree to normalize relations in U.S.-brokered deal",NBC,2020-12-10,2020,https://www.nbcnews.com/news/world/israel-morocco-agree-normalize-relations-u-s-brokered-deal-n1250746,starter
Georgia Senate race heads to runoff as razor-thin contests make control of Congress too early to call,NBC,2022-11-09,2022,https://www.nbcnews.com/politics/2022-election/live-blog/midterm-elections-live-updates-rcna56065,starter
D.C. chiropractor who stormed Capitol arrested on Jan. 6 charges,NBC,2022-06-09,2022,https://www.nbcnews.com/politics/justice-department/dc-chiropractor-stormed-capitol-arrested-jan-6-charges-rcna32679,starter
Congress confirms Biden's win after pro-Trump mob's assault on Capitol,NBC,2021-01-06,2021,https://www.nbcnews.com/politics/2020-election/congress-begin-electoral-vote-count-amid-protests-inside-outside-capitol-n1253013,starter
European countries develop new ways to tackle domestic violence during coronavirus lockdowns,NBC,2020-04-03,2020,https://www.nbcnews.com/news/world/european-countries-develop-new-ways-tackle-domestic-violence-during-coronavirus-n1174301,starter
"In 9/11 speech, Bush pays tribute to 'America I know,' calls out domestic terrorism threat",NBC,2021-09-11,2021,https://www.nbcnews.com/news/us-news/9-11-speech-bush-pays-tribute-america-i-know-calls-n1278986,starter
Why has Cuba exploded in protests? It goes beyond the U.S. embargo and the pandemic,NBC,2021-07-13,2021,https://www.nbcnews.com/news/latino/cuba-exploded-protests-goes-us-embargo-pandemic-rcna1399,starter
8 Dermatologist-Recommended Shampoos That Clear Scalp Acne Fast,NBC,2021-07-23,2021,https://www.nbcnews.com/select/shopping/best-scalp-acne-shampoos-treatments-ncna1274741,starter
The 24 Best Black-Owned Coffee Brands to Shop,NBC,2022-03-02,2022,https://www.nbcnews.com/select/shopping/black-owned-coffee-brands-ncna1290420,starter
Bala: Everything to know about the best at home fitness gear,NBC,2021-05-12,2021,https://www.nbcnews.com/select/shopping/bala-weights-fitness-gear-ncna1267112,starter
"Lebanon's Hezbollah, allies lose majority in parliament after election",NBC,2022-05-17,2022,https://www.nbcnews.com/news/world/lebanons-hezbollah-allies-lose-majority-parliament-election-rcna28962,starter
Why 'I can't breathe' is resonating with environmental justice activists,NBC,2020-06-10,2020,https://www.nbcnews.com/science/environment/why-i-can-t-breathe-resonating-environmental-justice-activists-n1228561,starter
Israeli ground forces join attacks on Gaza as conflict intensifies,NBC,2021-05-13,2021,https://www.nbcnews.com/news/world/violence-erupts-israeli-streets-gaza-conflict-intensifies-n1267189,starter
Atlanta-area spa shooter to serve 4 life sentences in Cherokee County slayings,NBC,2021-07-27,2021,https://www.nbcnews.com/news/us-news/atlanta-area-spa-shootings-suspect-pleads-guilty-cherokee-county-charges-n1275139,starter
The Best Retinol and Retinoid Products for Acne | NBC Select,NBC,2020-10-23,2020,https://www.nbcnews.com/select/shopping/best-retinol-creams-serums-acne-wrinkles-ncna1244298,starter
Biden followed pro-Israel U.S. precedent. But new critics shake the status quo.,NBC,2021-05-14,2021,https://www.nbcnews.com/news/world/far-away-tense-jerusalem-squad-pressures-biden-israel-palestinian-conflict-n1267275,starter
"As deadly heat waves spread, access to air conditioning becomes a lifesaving question",NBC,2021-08-20,2021,https://www.nbcnews.com/news/us-news/deadly-heat-waves-spread-access-air-conditioning-becomes-lifesaving-question-n1277213,starter
8 best eco-friendly products of 2021: Staff picks and favorites,NBC,2021-04-19,2021,https://www.nbcnews.com/shopping/eco-friendly/favorite-eco-friendly-products-n1264537,starter
"Three Kings Day is big in these Latino households, despite Santa's pull",NBC,2020-01-06,2020,https://www.nbcnews.com/news/latino/three-kings-day-still-big-these-latino-households-despite-santa-n1110076,starter
DeSantis refuses to take sides in Trump-Pence clash as 2024 speculation grows,NBC,2022-02-07,2022,https://www.nbcnews.com/politics/politics-news/desantis-refuses-take-sides-trump-pence-clash-2024-speculation-grows-rcna15185,starter
How the Slip silk eye mask helps me fall asleep and stay asleep,NBC,2021-03-11,2021,https://www.nbcnews.com/select/shopping/slip-silk-sleep-mask-ncna1260550,starter
"9 Best Dog Dental Chews and Treats of 2026, According to Vets",NBC,2022-10-18,2022,https://www.nbcnews.com/select/shopping/best-dog-dental-chews-ncna1299919,starter
Trump's name will appear on coronavirus relief checks,NBC,2020-04-15,2020,https://www.nbcnews.com/politics/donald-trump/trump-s-name-will-appear-coronavirus-relief-checks-n1184026,starter
5 Best Facial Cleansing Brushes of 2026,NBC,2020-08-26,2020,https://www.nbcnews.com/select/shopping/best-facial-cleansing-brush-ncna1235250,starter
"Earthquake hits Puerto Rico, island jolted by 5.8 magnitude quake",NBC,2020-01-06,2020,https://www.nbcnews.com/news/us-news/earthquake-hits-puerto-rico-island-jolted-5-7-magnitude-quake-n1111046,starter
"Coronavirus isolation raises concerns for domestic violence survivors, experts say",NBC,2020-03-20,2020,https://www.nbcnews.com/news/us-news/coronavirus-isolation-raises-concerns-domestic-violence-survivors-experts-say-n1165316,starter
"RNC votes to censure Cheney, Kinzinger for investigating Capitol riot",NBC,2022-02-04,2022,https://www.nbcnews.com/politics/rnc-votes-censure-cheney-kinzinger-investigating-capitol-riot-rcna14943,starter
Large police presence in Cuban capital day after thousands protest,NBC,2021-07-12,2021,https://www.nbcnews.com/news/latino/cuban-president-defiant-blames-embargo-after-massive-protests-n1273716,starter
"Trump blasts Covid relief bill just passed by Congress, demands changes",NBC,2020-12-21,2020,https://www.nbcnews.com/politics/congress/congress-vote-second-covid-19-relief-package-n1251966,starter
How stage 4 kidney cancer diagnosis didn't stop this young woman from getting a great new job,NBC,2022-06-04,2022,https://www.nbcnews.com/health/health-news/stage-4-kidney-cancer-diagnosis-didnt-stop-young-woman-getting-great-n-rcna31523,starter
Four people plead guilty in North Carolina ballot probe of 2016 and 2018 elections,NBC,2022-09-27,2022,https://www.nbcnews.com/politics/elections/four-people-plead-guilty-north-carolina-ballot-probe-2016-2018-electio-rcna49534,starter
Women banned from universities in Afghanistan by the Taliban,NBC,2022-12-20,2022,https://www.nbcnews.com/news/world/women-banned-universities-afghanistan-taliban-rcna62612,starter
"Anti-Asian hate crimes increased 339 percent nationwide last year, report says",NBC,2022-01-31,2022,https://www.nbcnews.com/news/asian-america/anti-asian-hate-crimes-increased-339-percent-nationwide-last-year-repo-rcna14282,starter
"The most popular gifts this season, according to Google",NBC,2021-11-10,2021,https://www.nbcnews.com/select/shopping/google-shopping-holiday-100-2021-ncna1283647,starter
"Cuba's president, while blasting U.S. embargo, takes some blame amid protests",NBC,2021-07-15,2021,https://www.nbcnews.com/news/latino/cubas-president-blasting-us-embargo-takes-blame-protests-rcna1429,starter
Jan. 6 rioter who brought two guns to Capitol sentenced to five years in prison,NBC,2022-10-21,2022,https://www.nbcnews.com/politics/justice-department/jan-6-rioter-brought-two-guns-capitol-sentenced-five-years-prison-rcna53454,starter
"Climate change made U.K. heat wave hotter and more likely, study finds",NBC,2022-07-29,2022,https://www.nbcnews.com/news/world/climate-change-made-uk-heat-wave-hotter-likely-study-finds-rcna40680,starter
"Jan. 6 panel issues subpoenas to Trump's 'alternate electors,' former spokesman",NBC,2022-01-28,2022,https://www.nbcnews.com/politics/donald-trump/jan-6-committee-issues-subpoenas-trump-s-alternate-electors-n1288180,starter
Jan. 6 panel names the Republican lawmakers who sought pardons from Trump,NBC,2022-06-23,2022,https://www.nbcnews.com/politics/congress/jan-6-panel-names-republican-lawmakers-sought-pardons-trump-rcna35090,starter
Explainer: How did the latest Israeli-Palestinian crisis emerge?,NBC,2021-05-15,2021,https://www.nbcnews.com/news/world/explainer-how-did-latest-israeli-palestinian-crisis-emerge-n1267399,starter
"Capitol riot defendant planned to kill FBI agents who investigated him, unsealed filing alleges",NBC,2022-12-17,2022,https://www.nbcnews.com/politics/politics-news/capitol-riot-defendant-planned-kill-fbi-agents-investigated-unsealed-f-rcna62214,starter
"Most purchased cleaning, tech, fitness and kitchen products",NBC,2020-04-03,2020,https://www.nbcnews.com/select/shopping/most-purchased-uv-light-sanitizing-tech-products-march-ncna1176011,starter
"Best mouse 2020: 5 best mice for gaming, working and more",NBC,2020-12-10,2020,https://www.nbcnews.com/select/shopping/best-mouse-gaming-work-ncna1250426,starter
15 best last-minute Father's Day gifts for dad,NBC,2022-06-10,2022,https://www.nbcnews.com/select/shopping/last-minute-fathers-day-gifts-ncna1296209,starter
"Sultan Qaboos bin Said, who modernized Oman, dies at 79",NBC,2020-01-11,2020,https://www.nbcnews.com/news/world/sultan-qaboos-bin-said-who-modernized-oman-dies-79-n1113991,starter
Amazon's Cyber Monday sales continue: 40+ deals you can still shop,NBC,2022-11-29,2022,https://www.nbcnews.com/select/shopping/cyber-monday-2022-amazon-deals-ncna1301378,starter
McConnell says he would 'absolutely' support Trump as 2024 nominee,NBC,2021-02-26,2021,https://www.nbcnews.com/politics/politics-news/mcconnell-says-he-would-absolutely-support-trump-2024-nominee-n1258911,starter
"Trump fan who assaulted police with Trump flag, billboard on Jan. 6 gets over 3.5 years in prison",NBC,2022-08-26,2022,https://www.nbcnews.com/politics/justice-department/trump-fan-assaulted-capitol-cops-trump-flag-billboard-jan-6-gets-priso-rcna44988,starter
Transgender model Valentina Sampaio makes Sports Illustrated Swimsuit history,NBC,2020-07-10,2020,https://www.nbcnews.com/feature/nbc-out/transgender-model-valentina-sampaio-makes-sports-illustrated-swimsuit-history-n1233478,starter
What's an NFT? Behind the boom for digital collectibles,NBC,2021-03-16,2021,https://www.nbcnews.com/tech/tech-news/nft-boom-digital-collectibles-rcna430,starter
"In Harvard study of Jan. 6 rioters, top motivation is clear: Trump",NBC,2022-07-20,2022,https://www.nbcnews.com/politics/politics-news/harvard-study-jan-6-rioters-top-motivation-clear-trump-rcna38794,starter
Oath Keepers Stewart Rhodes and Kelly Meggs found guilty of seditious conspiracy in Jan. 6 case,NBC,2022-11-29,2022,https://www.nbcnews.com/politics/justice-department/oath-keepers-verdict-seditious-conspiracy-trial-rcna58415,starter
47+ best Cyber Monday tech deals in 2022,NBC,2022-11-27,2022,https://www.nbcnews.com/select/shopping/best-cyber-monday-tech-deals-2022-ncna1301401,starter
7 face washes for acne-prone skin,NBC,2021-06-07,2021,https://www.nbcnews.com/select/shopping/best-face-washes-acne-ncna1269588,starter
Press freedom chilled in Kashmir as reporting is ‘criminalized’,NBC,2022-06-26,2022,https://www.nbcnews.com/news/world/press-freedom-chilled-kashmir-reporting-criminalized-rcna35132,starter
"'Living through a war': In Cuba, a race to vaccinate as Covid surges",NBC,2021-08-10,2021,https://www.nbcnews.com/news/latino/living-war-cuba-race-vaccinate-covid-surges-rcna1635,starter
New twist in Covid relief fraud case: Third fraudster is on the run,NBC,2022-02-04,2022,https://www.nbcnews.com/investigations/new-twist-covid-relief-fraud-case-third-fraudster-run-rcna14827,starter
"'Clear the Capitol,' Pence pleaded, timeline of riot shows",NBC,2021-04-10,2021,https://www.nbcnews.com/politics/congress/clear-capitol-pence-pleaded-timeline-riot-shows-n1263729,starter
Stewart Rhodes wrote message to Trump after Jan. 6 calling on him to 'save the Republic' and arrest members of Congress,NBC,2022-11-02,2022,https://www.nbcnews.com/politics/justice-department/stewart-rhodes-wrote-message-trump-jan-6-calling-republic-arrest-membe-rcna55216,starter
Police see rise in domestic violence calls amid coronavirus lockdown,NBC,2020-04-05,2020,https://www.nbcnews.com/news/us-news/police-see-rise-domestic-violence-calls-amid-coronavirus-lockdown-n1176151,starter
Cuba says the U.S. embargo is 'genocidal.' What does it really do?,NBC,2021-08-22,2021,https://www.nbcnews.com/news/latino/cuba-says-us-embargo-genocidal-really-rcna1733,starter
Congress passes bill to provide security to Supreme Court justices’ family members,NBC,2022-06-14,2022,https://www.nbcnews.com/politics/congress/house-vote-senate-passed-bill-provide-security-supreme-court-justices-rcna33427,starter
‘You’re gonna die tonight’: Trump fan admits dragging cop down Capitol steps,NBC,2022-09-14,2022,https://www.nbcnews.com/politics/justice-department/re-gonna-die-tonight-trump-fan-admits-dragging-cop-capitol-steps-rcna47737,starter
"In Mideast trip, Biden to face calls for tougher action against Iran",NBC,2022-07-11,2022,https://www.nbcnews.com/politics/mideast-trip-biden-face-calls-tougher-action-iran-rcna36741,starter
"The best beard trimmers, according to experts",NBC,2020-04-15,2020,https://www.nbcnews.com/select/shopping/best-hair-beard-trimmer-men-ncna1184431,starter
Amazon Prime Membership: The Best Perks & How To Sign Up For Free,NBC,2021-06-04,2021,https://www.nbcnews.com/select/shopping/amazon-prime-benefits-cost-ncna1269672,starter
"Anti-Asian bias rose after media, officials used 'China virus,' report shows",NBC,2020-09-29,2020,https://www.nbcnews.com/news/asian-america/anti-asian-bias-rose-after-media-officials-used-china-virus-n1241364,starter
"The 9 best grill cleaners, according to experts",NBC,2022-05-10,2022,https://www.nbcnews.com/select/shopping/grill-cleaning-supplies-brushes-scrapers-ncna1295310,starter
Ohio Democrats see abortion restrictions as an opening against DeWine,NBC,2022-07-07,2022,https://www.nbcnews.com/politics/2022-election/ohio-democrats-see-abortion-restrictions-opening-dewine-rcna36629,starter
Florida school board candidates ride DeSantis endorsements to victory,NBC,2022-11-10,2022,https://www.nbcnews.com/politics/politics-news/desantis-florida-school-board-endorsements-election-rcna56423,starter
"GOP Sen. Lamar Alexander, a key impeachment swing vote, says he will vote against witnesses",NBC,2020-01-31,2020,https://www.nbcnews.com/politics/politics-news/gop-sen-lamar-alexander-key-impeachment-vote-reveal-decision-witnesses-n1127056,starter
"9 Best Sunscreens for Kids in 2026, According to Dermatologists",NBC,2019-06-22,2019,https://www.nbcnews.com/select/shopping/best-sunscreens-kids-according-dermatologists-ncna1019866,starter
2 Trump White House officials expected to testify at prime-time Jan. 6 hearing Thursday,NBC,2022-07-19,2022,https://www.nbcnews.com/politics/congress/two-trump-white-house-officials-expected-testify-prime-time-jan-6-hear-rcna38832,starter
201+ AAPI-Owned Brands to Support in 2026 and Beyond | NBC Select,NBC,2021-05-29,2021,https://www.nbcnews.com/select/shopping/aapi-owned-food-beverage-brands-ncna1305682,starter
"The best eco-friendly cleaning products, according to the EPA",NBC,2021-05-07,2021,https://www.nbcnews.com/select/shopping/eco-friendly-cleaning-products-ncna1266586,starter
'We don't deserve this': 10-year-old girl reflects on destruction in Gaza City,NBC,2021-05-18,2021,https://www.nbcnews.com/news/world/we-don-t-deserve-10-year-old-girl-reflects-destruction-n1267576,starter
37+ Best Self Care Gifts To Spoil Your Loved Ones | NBC Select,NBC,2022-10-28,2022,https://www.nbcnews.com/select/shopping/best-self-care-gifts-ncna1300240,starter
"In connecting Chinese adoptees to birth families, couple makes discovery about China's one-child policy",NBC,2020-03-30,2020,https://www.nbcnews.com/news/asian-america/connecting-chinese-adoptees-birth-families-couple-makes-discovery-about-china-n1172301,starter
Far-right Israeli lawmaker's visit sparks Jerusalem unrest before contentious flag march,NBC,2022-05-29,2022,https://www.nbcnews.com/news/world/visit-far-right-israeli-lawmaker-sparks-jerusalem-unrest-ahead-content-rcna31011,starter
"The Best Treatments for Acne Scars, According to Dermatologists | NBC Select",NBC,2021-07-17,2021,https://www.nbcnews.com/select/shopping/best-acne-scar-treatments-ncna1273575,starter
7 Best Vegetarian and Vegan Meal Delivery Services of 2026,NBC,2022-09-20,2022,https://www.nbcnews.com/select/shopping/best-vegetarian-vegan-meal-delivery-ncna1298934,starter
